"date","apparent_temperature","wind_speed","is_day","temperature","relative_humidity","precipitation","weather_code","month","day","hour","season"
2024-01-01 00:00:00,9.4,5,0,11.4,64,0,2,1,1,0,"winter"
2024-01-01 01:00:00,8.1,4,0,10.4,58,0,3,1,1,1,"winter"
2024-01-01 02:00:00,7.5,3.7,0,9.8,61,0,3,1,1,2,"winter"
2024-01-01 03:00:00,7.2,3.2,0,9.4,63,0,3,1,1,3,"winter"
2024-01-01 04:00:00,7.3,2.6,0,9.3,63,0,3,1,1,4,"winter"
2024-01-01 05:00:00,8,3.9,0,9.4,85,0,3,1,1,5,"winter"
2024-01-01 06:00:00,8.3,2.6,0,9.6,80,0,3,1,1,6,"winter"
2024-01-01 07:00:00,8.7,2.2,0,9.9,79,0,3,1,1,7,"winter"
2024-01-01 08:00:00,9.1,1.3,1,10.2,78,0,3,1,1,8,"winter"
2024-01-01 09:00:00,10.5,0.4,1,11.4,72,0,3,1,1,9,"winter"
2024-01-01 10:00:00,13.2,2.5,1,14.3,61,0,2,1,1,10,"winter"
2024-01-01 11:00:00,16,5.1,1,17.2,56,0,2,1,1,11,"winter"
2024-01-01 12:00:00,19.9,5.2,1,20,49,0,1,1,1,12,"winter"
2024-01-01 13:00:00,21.1,6.7,1,21.6,41,0,3,1,1,13,"winter"
2024-01-01 14:00:00,21.2,7.7,1,22.7,34,0,3,1,1,14,"winter"
2024-01-01 15:00:00,21.3,7.7,1,23.4,29,0,3,1,1,15,"winter"
2024-01-01 16:00:00,21.1,6.3,1,23.6,26,0,2,1,1,16,"winter"
2024-01-01 17:00:00,20.9,4.8,1,23.2,27,0,3,1,1,17,"winter"
2024-01-01 18:00:00,20.2,7.3,1,22.4,33,0,3,1,1,18,"winter"
2024-01-01 19:00:00,18.7,7.9,0,20.1,48,0,3,1,1,19,"winter"
2024-01-01 20:00:00,17.5,6.5,0,19.1,47,0,3,1,1,20,"winter"
2024-01-01 21:00:00,16.1,5.6,0,18,44,0,3,1,1,21,"winter"
2024-01-01 22:00:00,15.2,5.5,0,17.2,45,0,3,1,1,22,"winter"
2024-01-01 23:00:00,14.9,5.6,0,16.6,51,0,3,1,1,23,"winter"
2024-01-02 00:00:00,14.3,4.8,0,15.5,61,0,3,1,2,0,"winter"
2024-01-02 01:00:00,14,5.2,0,14.9,69,0,3,1,2,1,"winter"
2024-01-02 02:00:00,14,4.7,0,14.8,70,0,3,1,2,2,"winter"
2024-01-02 03:00:00,13.9,4.6,0,14.7,71,0,3,1,2,3,"winter"
2024-01-02 04:00:00,13.2,4,0,14,74,0,3,1,2,4,"winter"
2024-01-02 05:00:00,12.3,4,0,13,79,0,3,1,2,5,"winter"
2024-01-02 06:00:00,11.2,3.3,0,11.9,83,0,3,1,2,6,"winter"
2024-01-02 07:00:00,11.1,3.1,0,11.7,86,0,3,1,2,7,"winter"
2024-01-02 08:00:00,10.7,3.3,1,11.3,88,0,3,1,2,8,"winter"
2024-01-02 09:00:00,12.1,2.1,1,12.5,84,0,3,1,2,9,"winter"
2024-01-02 10:00:00,15.4,2.3,1,15.8,68,0,3,1,2,10,"winter"
2024-01-02 11:00:00,17.1,2.2,1,17.5,60,0,3,1,2,11,"winter"
2024-01-02 12:00:00,18.9,1.9,1,19.7,45,0,3,1,2,12,"winter"
2024-01-02 13:00:00,18.9,5.5,1,21,34,0,3,1,2,13,"winter"
2024-01-02 14:00:00,19.9,9.4,1,22.3,30,0,3,1,2,14,"winter"
2024-01-02 15:00:00,18.9,11.2,1,22.3,27,0,3,1,2,15,"winter"
2024-01-02 16:00:00,18.8,12.6,1,22.3,28,0,3,1,2,16,"winter"
2024-01-02 17:00:00,18.3,11.9,1,21.8,28,0,3,1,2,17,"winter"
2024-01-02 18:00:00,17.1,7.3,1,19.9,32,0,3,1,2,18,"winter"
2024-01-02 19:00:00,15.7,5.1,0,18.2,35,0,3,1,2,19,"winter"
2024-01-02 20:00:00,14.3,4.7,0,16.7,39,0,3,1,2,20,"winter"
2024-01-02 21:00:00,12.9,4.8,0,15.3,42,0,3,1,2,21,"winter"
2024-01-02 22:00:00,11.7,4.7,0,14.1,45,0,3,1,2,22,"winter"
2024-01-02 23:00:00,10.8,5,0,13.2,48,0,3,1,2,23,"winter"
2024-01-03 00:00:00,10.8,3.7,0,12.7,57,0,3,1,3,0,"winter"
2024-01-03 01:00:00,10.6,3.7,0,12.4,61,0,3,1,3,1,"winter"
2024-01-03 02:00:00,10.3,3.7,0,12,64,0,3,1,3,2,"winter"
2024-01-03 03:00:00,9.8,3.7,0,11.5,66,0,3,1,3,3,"winter"
2024-01-03 04:00:00,9.2,3.4,0,10.9,68,0,2,1,3,4,"winter"
2024-01-03 05:00:00,8.3,3.1,0,10.1,69,0,0,1,3,5,"winter"
2024-01-03 06:00:00,7.5,3.1,0,9.2,74,0,0,1,3,6,"winter"
2024-01-03 07:00:00,7.4,2.5,0,9.1,74,0,0,1,3,7,"winter"
2024-01-03 08:00:00,7.7,2.6,1,9.3,75,0,0,1,3,8,"winter"
2024-01-03 09:00:00,10.2,0.7,1,11.4,68,0,0,1,3,9,"winter"
2024-01-03 10:00:00,13.7,3.2,1,15.2,55,0,0,1,3,10,"winter"
2024-01-03 11:00:00,17,5.2,1,18,52,0,0,1,3,11,"winter"
2024-01-03 12:00:00,20,4,1,19.9,46,0,0,1,3,12,"winter"
2024-01-03 13:00:00,22.5,2.3,1,21.8,40,0,0,1,3,13,"winter"
2024-01-03 14:00:00,24.1,2.3,1,23.5,36,0,0,1,3,14,"winter"
2024-01-03 15:00:00,24.4,4.4,1,24.8,31,0,0,1,3,15,"winter"
2024-01-03 16:00:00,22.8,8.6,1,25.2,27,0,0,1,3,16,"winter"
2024-01-03 17:00:00,21.1,11.8,1,24.5,24,0,0,1,3,17,"winter"
2024-01-03 18:00:00,19.6,9.2,1,23.4,18,0,1,1,3,18,"winter"
2024-01-03 19:00:00,17.1,6.1,0,20.3,24,0,1,1,3,19,"winter"
2024-01-03 20:00:00,14.3,6.3,0,17.7,25,0,0,1,3,20,"winter"
2024-01-03 21:00:00,12.5,6.3,0,15.9,29,0,0,1,3,21,"winter"
2024-01-03 22:00:00,11.6,5.8,0,14.5,38,0,0,1,3,22,"winter"
2024-01-03 23:00:00,10.8,5.6,0,13.4,47,0,0,1,3,23,"winter"
2024-01-04 00:00:00,11,5.5,0,13,58,0,0,1,4,0,"winter"
2024-01-04 01:00:00,11.1,5,0,12.5,70,0,0,1,4,1,"winter"
2024-01-04 02:00:00,10.9,4.8,0,12,79,0,0,1,4,2,"winter"
2024-01-04 03:00:00,10.4,4.3,0,11.2,87,0,0,1,4,3,"winter"
2024-01-04 04:00:00,9.5,3.9,0,10.3,92,0,1,1,4,4,"winter"
2024-01-04 05:00:00,8.5,3.7,0,9.4,96,0,45,1,4,5,"winter"
2024-01-04 06:00:00,8.4,3.3,0,9.2,97,0,45,1,4,6,"winter"
2024-01-04 07:00:00,8.3,2.9,0,9.1,95,0,0,1,4,7,"winter"
2024-01-04 08:00:00,8.1,3.4,1,9.1,95,0,45,1,4,8,"winter"
2024-01-04 09:00:00,10.8,1.8,1,11.2,88,0,3,1,4,9,"winter"
2024-01-04 10:00:00,14.8,2.3,1,14.9,76,0,3,1,4,10,"winter"
2024-01-04 11:00:00,17,3,1,17.4,62,0,1,1,4,11,"winter"
2024-01-04 12:00:00,20.5,1.5,1,19.7,53,0,1,1,4,12,"winter"
2024-01-04 13:00:00,22.1,4.3,1,21.7,44,0,2,1,4,13,"winter"
2024-01-04 14:00:00,22.5,8.8,1,23.4,33,0,0,1,4,14,"winter"
2024-01-04 15:00:00,21.6,12.6,1,24.3,23,0,0,1,4,15,"winter"
2024-01-04 16:00:00,20.1,14.5,1,24.1,22,0,0,1,4,16,"winter"
2024-01-04 17:00:00,19.2,14.5,1,23.3,22,0,0,1,4,17,"winter"
2024-01-04 18:00:00,17.6,12.5,1,22.1,17,0,0,1,4,18,"winter"
2024-01-04 19:00:00,16,8.9,0,19.2,30,0,0,1,4,19,"winter"
2024-01-04 20:00:00,14.9,6.6,0,17.2,42,0,0,1,4,20,"winter"
2024-01-04 21:00:00,13.8,5.5,0,15.8,49,0,0,1,4,21,"winter"
2024-01-04 22:00:00,12.5,5.5,0,14.4,55,0,0,1,4,22,"winter"
2024-01-04 23:00:00,11.3,5.6,0,13.2,59,0,0,1,4,23,"winter"
2024-01-05 00:00:00,10.9,5.2,0,12.9,58,0,0,1,5,0,"winter"
2024-01-05 01:00:00,10.3,5.2,0,12.1,65,0,0,1,5,1,"winter"
2024-01-05 02:00:00,9.8,5.5,0,11.5,71,0,0,1,5,2,"winter"
2024-01-05 03:00:00,9.4,5.4,0,11,76,0,0,1,5,3,"winter"
2024-01-05 04:00:00,9.1,5,0,10.5,81,0,0,1,5,4,"winter"
2024-01-05 05:00:00,8.6,4.7,0,9.9,85,0,0,1,5,5,"winter"
2024-01-05 06:00:00,7.9,3.8,0,9.1,91,0,0,1,5,6,"winter"
2024-01-05 07:00:00,7.3,3.4,0,8.5,92,0,1,1,5,7,"winter"
2024-01-05 08:00:00,6.8,3.9,1,8.1,93,0,1,1,5,8,"winter"
2024-01-05 09:00:00,9.8,2.8,1,10.8,80,0,0,1,5,9,"winter"
2024-01-05 10:00:00,14.7,1,1,15.4,61,0,1,1,5,10,"winter"
2024-01-05 11:00:00,17,2.6,1,17.6,53,0,2,1,5,11,"winter"
2024-01-05 12:00:00,19.6,6.6,1,20.3,40,0,1,1,5,12,"winter"
2024-01-05 13:00:00,20.5,11.2,1,22.2,31,0,1,1,5,13,"winter"
2024-01-05 14:00:00,20.3,16.7,1,23.2,26,0,1,1,5,14,"winter"
2024-01-05 15:00:00,20.1,17.7,1,23.1,32,0,3,1,5,15,"winter"
2024-01-05 16:00:00,18.7,18.2,1,23.2,25,0,0,1,5,16,"winter"
2024-01-05 17:00:00,18.3,16.6,1,22.6,25,0,2,1,5,17,"winter"
2024-01-05 18:00:00,17.7,13.7,1,21.4,29,0,3,1,5,18,"winter"
2024-01-05 19:00:00,17.2,8.3,0,19.7,37,0,3,1,5,19,"winter"
2024-01-05 20:00:00,15.8,5.8,0,18.1,39,0,1,1,5,20,"winter"
2024-01-05 21:00:00,14.1,4.8,0,16.4,42,0,1,1,5,21,"winter"
2024-01-05 22:00:00,12.1,5,0,14.5,46,0,2,1,5,22,"winter"
2024-01-05 23:00:00,10.9,4.7,0,13.1,52,0,3,1,5,23,"winter"
2024-01-06 00:00:00,10,5,0,12.1,59,0,3,1,6,0,"winter"
2024-01-06 01:00:00,10,4.8,0,11.7,69,0,1,1,6,1,"winter"
2024-01-06 02:00:00,9.9,5.2,0,11.2,79,0,0,1,6,2,"winter"
2024-01-06 03:00:00,9.5,4.8,0,10.7,85,0,0,1,6,3,"winter"
2024-01-06 04:00:00,9.1,4.1,0,10.1,89,0,1,1,6,4,"winter"
2024-01-06 05:00:00,8.4,3.8,0,9.4,92,0,0,1,6,5,"winter"
2024-01-06 06:00:00,6.9,2.9,0,8,95,0,0,1,6,6,"winter"
2024-01-06 07:00:00,6.7,2.6,0,7.8,95,0,0,1,6,7,"winter"
2024-01-06 08:00:00,6.9,2.3,1,8,94,0,0,1,6,8,"winter"
2024-01-06 09:00:00,9.5,0.5,1,10.2,85,0,0,1,6,9,"winter"
2024-01-06 10:00:00,12.8,2.9,1,14,64,0,0,1,6,10,"winter"
2024-01-06 11:00:00,15.7,4.3,1,16.7,55,0,0,1,6,11,"winter"
2024-01-06 12:00:00,19.6,1.9,1,19.5,44,0,0,1,6,12,"winter"
2024-01-06 13:00:00,21.1,8.3,1,22.2,30,0,0,1,6,13,"winter"
2024-01-06 14:00:00,21.1,14.5,1,23.6,25,0,1,1,6,14,"winter"
2024-01-06 15:00:00,20.8,17.9,1,23.9,28,0,2,1,6,15,"winter"
2024-01-06 16:00:00,19.2,19.8,1,23.5,27,0,2,1,6,16,"winter"
2024-01-06 17:00:00,18.4,18.7,1,22.5,31,0,1,1,6,17,"winter"
2024-01-06 18:00:00,17.6,14.1,1,20.6,39,0,2,1,6,18,"winter"
2024-01-06 19:00:00,16.4,10.1,0,18.5,49,0,2,1,6,19,"winter"
2024-01-06 20:00:00,15.4,7.9,0,16.9,58,0,2,1,6,20,"winter"
2024-01-06 21:00:00,14.3,5.4,0,15.6,61,0,3,1,6,21,"winter"
2024-01-06 22:00:00,13.4,4,0,14.5,65,0,3,1,6,22,"winter"
2024-01-06 23:00:00,12.4,3.8,0,13.5,69,0,3,1,6,23,"winter"
2024-01-07 00:00:00,11.4,3.3,0,12.4,75,0,3,1,7,0,"winter"
2024-01-07 01:00:00,11,3.3,0,12,78,0,3,1,7,1,"winter"
2024-01-07 02:00:00,10.7,3.4,0,11.6,81,0,3,1,7,2,"winter"
2024-01-07 03:00:00,10.6,3.1,0,11.4,82,0,3,1,7,3,"winter"
2024-01-07 04:00:00,11,2.4,0,11.8,80,0,3,1,7,4,"winter"
2024-01-07 05:00:00,11.4,2.1,0,12.2,77,0,3,1,7,5,"winter"
2024-01-07 06:00:00,10.9,1.8,0,11.6,81,0,3,1,7,6,"winter"
2024-01-07 07:00:00,11,2,0,11.7,80,0,3,1,7,7,"winter"
2024-01-07 08:00:00,11.2,0.8,1,11.7,81,0,3,1,7,8,"winter"
2024-01-07 09:00:00,11.8,1,1,12.2,80,0,3,1,7,9,"winter"
2024-01-07 10:00:00,14,0.8,1,14.2,74,0,3,1,7,10,"winter"
2024-01-07 11:00:00,16.1,1.8,1,16.2,68,0,3,1,7,11,"winter"
2024-01-07 12:00:00,16.7,1.5,1,16.8,65,0,3,1,7,12,"winter"
2024-01-07 13:00:00,18.6,1,1,18.7,57,0,3,1,7,13,"winter"
2024-01-07 14:00:00,19.1,4.4,1,19.9,51,0,3,1,7,14,"winter"
2024-01-07 15:00:00,19.9,7.4,1,21.2,46,0,3,1,7,15,"winter"
2024-01-07 16:00:00,19.5,12.2,1,21.3,48,0,2,1,7,16,"winter"
2024-01-07 17:00:00,20.2,10.7,1,21.5,51,0,2,1,7,17,"winter"
2024-01-07 18:00:00,18.9,15.1,1,21.3,46,0.1,2,1,7,18,"winter"
2024-01-07 19:00:00,18.3,8.4,0,19.4,55,0,1,1,7,19,"winter"
2024-01-07 20:00:00,17.5,4.6,0,17.9,63,0,1,1,7,20,"winter"
2024-01-07 21:00:00,16.6,3.1,0,16.7,69,0,1,1,7,21,"winter"
2024-01-07 22:00:00,15.3,3.6,0,15.4,76,0,1,1,7,22,"winter"
2024-01-07 23:00:00,14.4,3.7,0,14.5,82,0,2,1,7,23,"winter"
2024-01-08 00:00:00,13.3,3.2,0,13.4,85,0,2,1,8,0,"winter"
2024-01-08 01:00:00,12.8,3.1,0,12.9,88,0,2,1,8,1,"winter"
2024-01-08 02:00:00,12.3,3.9,0,12.6,90,0,2,1,8,2,"winter"
2024-01-08 03:00:00,12.2,3.9,0,12.4,91,0,2,1,8,3,"winter"
2024-01-08 04:00:00,12.4,3.6,0,12.6,90,0,1,1,8,4,"winter"
2024-01-08 05:00:00,12.3,3.3,0,12.5,91,0,1,1,8,5,"winter"
2024-01-08 06:00:00,12,3.6,0,12.2,92,0,1,1,8,6,"winter"
2024-01-08 07:00:00,11.6,3.6,0,11.8,94,0,1,1,8,7,"winter"
2024-01-08 08:00:00,11.5,3.5,1,11.8,93,0,2,1,8,8,"winter"
2024-01-08 09:00:00,13.8,2.6,1,13.8,85,0,2,1,8,9,"winter"
2024-01-08 10:00:00,17,3.8,1,17,71,0,1,1,8,10,"winter"
2024-01-08 11:00:00,18,13.4,1,19.5,59,0,2,1,8,11,"winter"
2024-01-08 12:00:00,19.2,20,1,21.4,52,0,1,1,8,12,"winter"
2024-01-08 13:00:00,20.2,22.5,1,22.7,46,0,2,1,8,13,"winter"
2024-01-08 14:00:00,20.4,24.1,1,23.5,40,0,3,1,8,14,"winter"
2024-01-08 15:00:00,19.5,24.5,1,23.5,38,0,3,1,8,15,"winter"
2024-01-08 16:00:00,19.6,24,1,23.7,36,0,2,1,8,16,"winter"
2024-01-08 17:00:00,18.9,22.6,1,22.8,37,0,2,1,8,17,"winter"
2024-01-08 18:00:00,18.7,17.3,1,21.9,39,0,1,1,8,18,"winter"
2024-01-08 19:00:00,17.8,12.9,0,20.1,46,0,2,1,8,19,"winter"
2024-01-08 20:00:00,16.8,10.5,0,18.5,55,0,0,1,8,20,"winter"
2024-01-08 21:00:00,16,8.6,0,17.1,64,0,1,1,8,21,"winter"
2024-01-08 22:00:00,15.6,6,0,16.2,70,0,2,1,8,22,"winter"
2024-01-08 23:00:00,14.6,4.6,0,15.2,73,0,3,1,8,23,"winter"
2024-01-09 00:00:00,13.3,4,0,13.9,77,0,3,1,9,0,"winter"
2024-01-09 01:00:00,12.3,4.2,0,13,80,0,3,1,9,1,"winter"
2024-01-09 02:00:00,11.6,4.2,0,12.4,81,0,3,1,9,2,"winter"
2024-01-09 03:00:00,10.6,4.2,0,11.6,83,0,1,1,9,3,"winter"
2024-01-09 04:00:00,9.5,3.8,0,10.6,85,0,2,1,9,4,"winter"
2024-01-09 05:00:00,8.5,3.8,0,9.8,85,0,1,1,9,5,"winter"
2024-01-09 06:00:00,7.2,3.1,0,8.3,94,0,1,1,9,6,"winter"
2024-01-09 07:00:00,6.6,2.8,0,7.9,92,0,3,1,9,7,"winter"
2024-01-09 08:00:00,6.6,3.1,1,8,89,0,3,1,9,8,"winter"
2024-01-09 09:00:00,9.1,1.6,1,10.3,77,0,3,1,9,9,"winter"
2024-01-09 10:00:00,13.1,3.4,1,14.3,63,0,3,1,9,10,"winter"
2024-01-09 11:00:00,15.7,4.6,1,17.1,53,0,3,1,9,11,"winter"
2024-01-09 12:00:00,18.5,3.2,1,19.3,47,0,3,1,9,12,"winter"
2024-01-09 13:00:00,20.6,2.9,1,21.1,38,0,3,1,9,13,"winter"
2024-01-09 14:00:00,22,5,1,23.2,26,0,3,1,9,14,"winter"
2024-01-09 15:00:00,21.8,8.5,1,24.6,16,0,3,1,9,15,"winter"
2024-01-09 16:00:00,20.5,10.6,1,24.7,13,0,1,1,9,16,"winter"
2024-01-09 17:00:00,19.8,10.2,1,24,15,0,2,1,9,17,"winter"
2024-01-09 18:00:00,19,8.3,1,22.3,23,0,3,1,9,18,"winter"
2024-01-09 19:00:00,17.7,5.5,0,20.2,31,0,3,1,9,19,"winter"
2024-01-09 20:00:00,15.7,6.3,0,18.3,35,0,3,1,9,20,"winter"
2024-01-09 21:00:00,14.8,5.8,0,17.1,42,0,3,1,9,21,"winter"
2024-01-09 22:00:00,14,5.4,0,16.1,47,0,3,1,9,22,"winter"
2024-01-09 23:00:00,12.9,5.2,0,14.9,51,0,3,1,9,23,"winter"
2024-01-10 00:00:00,11.8,5,0,13.8,53,0,3,1,10,0,"winter"
2024-01-10 01:00:00,11.1,4.5,0,12.9,59,0,3,1,10,1,"winter"
2024-01-10 02:00:00,10.4,5,0,12.1,68,0,3,1,10,2,"winter"
2024-01-10 03:00:00,10.2,4.4,0,11.5,76,0,2,1,10,3,"winter"
2024-01-10 04:00:00,9.8,4.1,0,10.9,82,0,3,1,10,4,"winter"
2024-01-10 05:00:00,9.5,3.8,0,10.5,86,0,2,1,10,5,"winter"
2024-01-10 06:00:00,8.4,3.1,0,9.6,86,0,3,1,10,6,"winter"
2024-01-10 07:00:00,7.9,2.7,0,9.1,86,0,3,1,10,7,"winter"
2024-01-10 08:00:00,7.3,3.4,1,8.7,87,0,3,1,10,8,"winter"
2024-01-10 09:00:00,9.5,2.7,1,10.8,76,0,3,1,10,9,"winter"
2024-01-10 10:00:00,13.7,3.4,1,15.1,56,0,3,1,10,10,"winter"
2024-01-10 11:00:00,16.3,4.7,1,18,43,0,2,1,10,11,"winter"
2024-01-10 12:00:00,18.8,6.6,1,20.2,34,0,3,1,10,12,"winter"
2024-01-10 13:00:00,20.4,10.6,1,22.2,28,0,3,1,10,13,"winter"
2024-01-10 14:00:00,20.8,14.1,1,23.3,27,0,3,1,10,14,"winter"
2024-01-10 15:00:00,19.8,17.6,1,24,23,0,3,1,10,15,"winter"
2024-01-10 16:00:00,18.3,20.5,1,23,26,0,3,1,10,16,"winter"
2024-01-10 17:00:00,17.6,19.2,1,21.6,34,0,3,1,10,17,"winter"
2024-01-10 18:00:00,17.5,14.1,1,20.6,39,0,3,1,10,18,"winter"
2024-01-10 19:00:00,16.9,9.6,0,18.8,49,0,3,1,10,19,"winter"
2024-01-10 20:00:00,16,6.9,0,17.6,52,0,3,1,10,20,"winter"
2024-01-10 21:00:00,14.8,5.9,0,16.4,55,0,3,1,10,21,"winter"
2024-01-10 22:00:00,13.8,4.8,0,15.2,58,0,3,1,10,22,"winter"
2024-01-10 23:00:00,12.6,4.3,0,14,62,0,3,1,10,23,"winter"
2024-01-11 00:00:00,11.6,4.2,0,12.8,70,0,3,1,11,0,"winter"
2024-01-11 01:00:00,10.8,3.8,0,12,74,0,3,1,11,1,"winter"
2024-01-11 02:00:00,10.3,4.4,0,11.6,75,0,3,1,11,2,"winter"
2024-01-11 03:00:00,10,4.1,0,11.4,75,0,3,1,11,3,"winter"
2024-01-11 04:00:00,9.6,3.8,0,10.9,77,0,3,1,11,4,"winter"
2024-01-11 05:00:00,9.2,3.6,0,10.5,80,0,3,1,11,5,"winter"
2024-01-11 06:00:00,8.3,2.9,0,9.5,86,0,3,1,11,6,"winter"
2024-01-11 07:00:00,8.4,2.4,0,9.3,89,0,3,1,11,7,"winter"
2024-01-11 08:00:00,8.6,2.7,1,9.6,88,0,3,1,11,8,"winter"
2024-01-11 09:00:00,10.5,1.4,1,11.2,82,0,3,1,11,9,"winter"
2024-01-11 10:00:00,13.9,3.3,1,14.5,73,0,3,1,11,10,"winter"
2024-01-11 11:00:00,16.3,4.8,1,17.1,62,0,3,1,11,11,"winter"
2024-01-11 12:00:00,18.2,3.2,1,18.9,53,0,3,1,11,12,"winter"
2024-01-11 13:00:00,21.3,1.9,1,21.1,43,0,3,1,11,13,"winter"
2024-01-11 14:00:00,21.9,6.3,1,23.5,28,0,3,1,11,14,"winter"
2024-01-11 15:00:00,20.8,14.1,1,25,15,0,3,1,11,15,"winter"
2024-01-11 16:00:00,19.6,17,1,24.2,21,0,3,1,11,16,"winter"
2024-01-11 17:00:00,19.2,15.7,1,23.4,23,0,3,1,11,17,"winter"
2024-01-11 18:00:00,18.8,10.9,1,22,29,0,3,1,11,18,"winter"
2024-01-11 19:00:00,17.8,7,0,19.8,40,0,2,1,11,19,"winter"
2024-01-11 20:00:00,16.7,5.9,0,18.1,51,0,3,1,11,20,"winter"
2024-01-11 21:00:00,15.8,5.5,0,17.1,56,0,2,1,11,21,"winter"
2024-01-11 22:00:00,14.9,5.2,0,16.1,59,0,2,1,11,22,"winter"
2024-01-11 23:00:00,14,5.4,0,15.2,64,0,2,1,11,23,"winter"
2024-01-12 00:00:00,13.6,4,0,14.4,72,0,2,1,12,0,"winter"
2024-01-12 01:00:00,12.7,3.4,0,13.4,76,0,3,1,12,1,"winter"
2024-01-12 02:00:00,11.7,4,0,12.5,80,0,1,1,12,2,"winter"
2024-01-12 03:00:00,10.6,4,0,11.6,82,0,0,1,12,3,"winter"
2024-01-12 04:00:00,9.8,3.4,0,10.8,84,0,3,1,12,4,"winter"
2024-01-12 05:00:00,9.5,2.8,0,10.5,83,0,3,1,12,5,"winter"
2024-01-12 06:00:00,10.1,1.1,0,10.8,82,0,3,1,12,6,"winter"
2024-01-12 07:00:00,10.4,0.5,0,11,80,0,3,1,12,7,"winter"
2024-01-12 08:00:00,10.1,0.8,1,10.8,82,0,3,1,12,8,"winter"
2024-01-12 09:00:00,11.2,0.7,1,11.8,78,0,3,1,12,9,"winter"
2024-01-12 10:00:00,14.2,2.2,1,14.9,65,0,3,1,12,10,"winter"
2024-01-12 11:00:00,16.8,4,1,17.7,55,0,3,1,12,11,"winter"
2024-01-12 12:00:00,19.7,4,1,20,45,0,3,1,12,12,"winter"
2024-01-12 13:00:00,21.3,2.4,1,21.8,35,0,3,1,12,13,"winter"
2024-01-12 14:00:00,21.8,1.1,1,23,29,0,3,1,12,14,"winter"
2024-01-12 15:00:00,22.4,1,1,23.7,31,0,3,1,12,15,"winter"
2024-01-12 16:00:00,22.5,3.4,1,24.4,27,0,3,1,12,16,"winter"
2024-01-12 17:00:00,21.5,6.2,1,24.9,16,0,3,1,12,17,"winter"
2024-01-12 18:00:00,20.7,5.8,1,24.6,11,0,3,1,12,18,"winter"
2024-01-12 19:00:00,19,4.4,0,22,21,0,3,1,12,19,"winter"
2024-01-12 20:00:00,17.6,4.3,0,19.9,32,0,3,1,12,20,"winter"
2024-01-12 21:00:00,16.5,4.3,0,18.4,40,0,3,1,12,21,"winter"
2024-01-12 22:00:00,15.4,4.5,0,17.4,43,0,3,1,12,22,"winter"
2024-01-12 23:00:00,14.4,4.9,0,16.6,42,0,3,1,12,23,"winter"
2024-01-13 00:00:00,12.3,5.2,0,15,39,0,3,1,13,0,"winter"
2024-01-13 01:00:00,11.7,4.5,0,14.6,36,0,3,1,13,1,"winter"
2024-01-13 02:00:00,11.2,4.5,0,14.2,34,0,3,1,13,2,"winter"
2024-01-13 03:00:00,10.7,4.2,0,13.6,36,0,3,1,13,3,"winter"
2024-01-13 04:00:00,10,3.6,0,12.8,38,0,3,1,13,4,"winter"
2024-01-13 05:00:00,9.7,3.6,0,12.4,40,0,3,1,13,5,"winter"
2024-01-13 06:00:00,9,2.8,0,11.5,45,0,3,1,13,6,"winter"
2024-01-13 07:00:00,9.1,2.5,0,11.5,47,0,3,1,13,7,"winter"
2024-01-13 08:00:00,9,2.9,1,11.3,50,0,3,1,13,8,"winter"
2024-01-13 09:00:00,10.9,2,1,12.8,51,0,2,1,13,9,"winter"
2024-01-13 10:00:00,15.8,1.5,1,17.6,39,0,1,1,13,10,"winter"
2024-01-13 11:00:00,19,2,1,20.5,34,0,1,1,13,11,"winter"
2024-01-13 12:00:00,21.9,0.7,1,22.6,27,0,2,1,13,12,"winter"
2024-01-13 13:00:00,23.2,3.7,1,24.7,19,0,3,1,13,13,"winter"
2024-01-13 14:00:00,23.5,8.1,1,26.3,11,0,3,1,13,14,"winter"
2024-01-13 15:00:00,22.8,11.9,1,26.8,9,0,1,1,13,15,"winter"
2024-01-13 16:00:00,21.7,12.7,1,26.4,10,0,1,1,13,16,"winter"
2024-01-13 17:00:00,21.5,11.5,1,25.6,16,0,1,1,13,17,"winter"
2024-01-13 18:00:00,20.7,7.6,1,24,20,0,3,1,13,18,"winter"
2024-01-13 19:00:00,19,4.7,0,21.7,25,0,3,1,13,19,"winter"
2024-01-13 20:00:00,16.5,5.5,0,19.5,26,0,3,1,13,20,"winter"
2024-01-13 21:00:00,15.1,5.4,0,18.3,25,0,3,1,13,21,"winter"
2024-01-13 22:00:00,14,4.9,0,17.2,25,0,3,1,13,22,"winter"
2024-01-13 23:00:00,12.9,4.8,0,16.3,25,0,3,1,13,23,"winter"
2024-01-14 00:00:00,11.8,4.4,0,15.2,26,0,3,1,14,0,"winter"
2024-01-14 01:00:00,11.4,4.3,0,14.7,26,0,3,1,14,1,"winter"
2024-01-14 02:00:00,10.9,4.4,0,14.2,27,0,3,1,14,2,"winter"
2024-01-14 03:00:00,10.5,3.9,0,13.7,30,0,3,1,14,3,"winter"
2024-01-14 04:00:00,10.1,3.5,0,13.1,33,0,3,1,14,4,"winter"
2024-01-14 05:00:00,10.1,3.1,0,13,35,0,3,1,14,5,"winter"
2024-01-14 06:00:00,9,2.3,0,11.5,43,0,3,1,14,6,"winter"
2024-01-14 07:00:00,9.5,1.3,0,11.7,46,0,3,1,14,7,"winter"
2024-01-14 08:00:00,9.9,1.1,1,12,47,0,1,1,14,8,"winter"
